business_id,num_reviews,num_relationship_words,aunt,bff,boo,boss,boyfriend,brother,child,classmate,client,cousin,coworker,date,daughter,father,fiancee,friend,girlfriend,grandchild,grandfather,grandmother,grandparents,housemate,husband,mother,neighbor,nephew,niece,parent,partner,professor,relationship,siblings,sister,son,spouse,teacher,uncle,wife,family,romantic,friendship,professional,family_pct,romantic_pct,friendship_pct,professional_pct,name,categories,stars,review_count,address,city,state,longitude,latitude,metroarea,is_active,is_arts,is_auto,is_beautysvc,is_bicycles,is_education,is_eventservices,is_financialservices,is_food,is_health,is_homeservices,is_hotelstravel,is_localflavor,is_localservices,is_massmedia,is_nightlife,is_pets,is_professional,is_publicservicesgovt,is_religiousorgs,is_restaurants,is_shopping
CBKHLxShHvsv0qb5ILhw2w,62,20,0,0,1,0,2,0,0,0,0,0,0,1,1,0,0,8,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,7,5,8,0,0.35,0.25,0.4,0.0,Trattoria On Pearl,"Restaurants, Italian",3,65,1430 Pearl St,Boulder,CO,-105.2765299,40.018593,Boulder,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
02WtslR0-MW-JwT8C2qz9g,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,Deli Zone,"Delis, Restaurants, Sandwiches",4,15,1322 College Ave,Boulder,CO,-105.275669,40.0071438,Boulder,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
EB8Jl2i0p_W6gB27ZLyYuA,70,11,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,8,1,2,0,0.7272727272727273,0.09090909090909091,0.18181818181818182,0.0,Wondervu Cafe,"Mexican, Restaurants",2,81,33492 Hwy 72,Golden,CO,-105.3964209,39.9243662,Boulder,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
7TpCyB3OnayxJVYU9M_u4A,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,Rubbish Works of Denver,"Local Services, Junk Removal & Hauling, Recycling Center",4,16,7290 W 119th Pl,Broomfield,CO,-105.1531851,39.9800548,Boulder,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
WRgM4PFD_NaXw8zFwWufYA,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.0,0.0,1.0,0.0,Mile High Pipe & Tobacco II,"Tobacco Shops, Shopping",3,15,1144 Pearl St,Boulder,CO,-105.2801514,40.0176092,Boulder,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Uy-BP7UQGCKCKJejYez-cQ,79,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,4,0,0,0.3333333333333333,0.6666666666666666,0.0,0.0,Haoway Chinese Cafe,"Chinese, Restaurants",4,85,1678 30th St,Boulder,CO,-105.2529073,40.01637178,Boulder,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
jC-40VMyKFh1eKEFMlzdVg,120,14,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,9,3,1,1,0.6428571428571429,0.21428571428571427,0.07142857142857142,0.07142857142857142,Phuket Thai,"Soup, Thai, Salad, Restaurants",4,138,"1156 W Dillon Rd, Ste 4",Louisville,CO,-105.1666728,39.96011985,Boulder,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
jLA3i4sZUxARyAFZylis6A,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,Goodwill Boulder,"Thrift Stores, Shopping",3,36,2486 Baseline Rd,Boulder,CO,-105.2618944,39.99855818,Boulder,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
LjFcPL-mDZ87E3aSddbDZg,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0.6666666666666666,0.0,0.3333333333333333,0.0,Local Table Tours,"Tours, Hotels & Travel, Food",4,10,,Boulder,CO,-105.2705456,40.0149856,Boulder,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
l-ZvvOhH3NHKGmsxLHDgqw,27,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,4,1,2,0,0.5714285714285714,0.14285714285714285,0.2857142857142857,0.0,Easton Training Center - Boulder,"Kickboxing, Active Life, Summer Camps, Martial Arts, Trainers, Brazilian Jiu-jitsu, Fitness & Instruction, Boxing, Muay Thai, Gyms",4,27,2005 32nd St,Boulder,CO,-105.251988,40.021551,Boulder,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
_iVjegwv4AtiRGm1w7_xMw,66,7,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0.8571428571428571,0.0,0.14285714285714285,0.0,Tod's Espresso Cafe,"Desserts, Food, Coffee & Tea",4,69,6558 Lookout Rd,Boulder,CO,-105.2008731,40.0721707,Boulder,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
5vQC2CrZGexSF1-ySjN69g,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,Fixt Movement,"Active Life, Reflexology, Sports Clubs, Physical Therapy, Health & Medical, Saunas, Massage Therapy",5,6,"740 S Pierce Ave, Ste 1",Louisville,CO,-105.121,39.959643,Boulder,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
dFen_fDIA_Y680XR6B2zgw,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,Le Frigo,"Delis, Restaurants, Specialty Food, Sandwiches, International Grocery, Cheese Shops, Food",5,28,5360 Arapahoe Ave,Boulder,CO,-105.2277544,40.0138085,Boulder,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
hEFhmgO37VBPyOCWMx2KDA,23,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,Center of Attention,"Hair Removal, Makeup Artists, Beauty & Spas, Eyelash Service",4,24,"3005 47th St, Ste F-3",Boulder,CO,-105.244239,40.0308081,Boulder,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Iyw_XxyWDGULoMPN2WanQA,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,Photo Craft Laboratories Inc,"Photography Stores & Services, Shopping",2,5,2901 55th St,Boulder,CO,-105.2262001,40.0275697,Boulder,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
70haewUx5OSglTCkmUn66w,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,The Works,"Car Wash, Automotive, Auto Detailing",5,38,"2907 55th St, Unit 7A",Boulder,CO,-105.227523,40.027613,Boulder,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
lf6dismSFHljfMZnttyaLA,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,Rocky Mountain Time Zone,"Watches, Jewelry, Home & Garden, Home Decor, Shopping",4,20,2850 Iris Ave,Boulder,CO,-105.2566954,40.035263,Boulder,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9-kc2cN1Xeni9hV6cz7EPg,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,University Of Colorado Boulder,"Beaches, Yoga, Fitness & Instruction, Active Life, Swimming Pools, Trainers, Tennis, Education, Skating Rinks, Colleges & Universities, Amateur Sports Teams, Pilates, Recreation Centers, Gyms, Martial Arts",4,9,1835 Pleasant St,Boulder,CO,-105.2690713,40.0103214,Boulder,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0w51nopTC3JPdJ3ykTFHJA,32,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0.75,0.25,0.0,0.0,Village Green Society,"Naturopathic/Holistic, Cannabis Dispensaries, Shopping, Health & Medical, Cannabis Clinics, Doctors",4,34,2043 16th St,Boulder,CO,-105.2753348,40.01977362,Boulder,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
YC3JClkQmV3YhH4aZjS-tg,61,6,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,2,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,Rebecca's Herbal Apothecary,"Drugstores, Shopping, Cosmetics & Beauty Supply, Beauty & Spas, Local Flavor, Health Markets, Specialty Food, Health & Medical, Herbal Shops, Food, Skin Care",5,63,1227 Spruce St,Boulder,CO,-105.2796843,40.0192899,Boulder,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True
cy_QBW0zU7JvPG4RAdKxfQ,67,42,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,2,2,0,0,0,0,0,6,13,0,0,0,1,0,0,0,0,1,2,0,0,0,10,37,3,2,0,0.8809523809523809,0.07142857142857142,0.047619047619047616,0.0,Nina's Flowers & Gifts,"Flowers & Gifts, Florists, Wedding Planning, Event Planning & Services, Gift Shops, Floral Designers, Shopping",4,71,906 Main St,Louisville,CO,-105.1319867,39.9788721,Boulder,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
BoSLhzV_wXdvmzynKN9DHA,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1.0,0.0,0.0,0.0,Runners Roost,"Fashion, Accessories, Shoe Stores, Hats, Shopping",4,6,"629 S Broadway, Ste E",Boulder,CO,-105.2488741,39.9839392,Boulder,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
J5zszql3Tshh29gVQCNhtg,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,CU Events Planning & Catering,"Venues & Event Spaces, Party & Event Planning, Caterers, Event Planning & Services",4,7,1669 Euclid Ave,Boulder,CO,-105.2717488,40.0065706,Boulder,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q8ESIQ7aXR3B_zl2VFIxBg,38,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,0,0.5,0.0,0.5,0.0,Cafe de Paris,"Food, Coffee & Tea, Restaurants, French, Creperies",4,39,"908 Main St, Unit 1B",Louisville,CO,-105.1307588,39.9788811,Boulder,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
joWM8zXUnFr4uCmbzOm2Jg,48,12,0,0,0,0,2,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,2,0,0,0.8333333333333334,0.16666666666666666,0.0,0.0,The Egg & I,"American (Traditional), Cafes, Restaurants, Breakfast & Brunch",4,56,2574 Baseline Rd,Boulder,CO,-105.2612488,39.99900722,Boulder,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
W5Jneztqbz7NI1LbmJhCow,7,4,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,1.0,0.0,0.0,0.0,Cornerstone Pediatric Associates,"Pediatricians, Health & Medical, Doctors",4,7,"90 Health Park Dr, Ste 160",Louisville,CO,-105.1525073,39.9515707,Boulder,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3M6ZsHzmjvqNxa07nzCWlw,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1.0,0.0,0.0,0.0,Island Farm,"Children's Clothing, Shopping, Women's Clothing, Flowers & Gifts, Gift Shops, Fashion, Accessories, Home & Garden, Jewelry, Kitchen & Bath, Home Decor",4,9,1122 Pearl St,Boulder,CO,-105.2808405,40.0174692,Boulder,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
CQ9ePzFdR7O7PQcAWywnAw,27,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,Hilton Garden Inn Boulder,"Hotels & Travel, Event Planning & Services, Hotels",4,29,2701 Canyon Blvd,Boulder,CO,-105.2589674,40.0181328,Boulder,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
ac_qdT73Csk2Z-I9h0aUGA,159,23,0,0,0,0,3,0,1,0,0,0,0,0,1,0,1,6,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,2,0,0,0,4,11,6,6,0,0.4782608695652174,0.2608695652173913,0.2608695652173913,0.0,Terra Thai,"Diners, Cafes, Tapas/Small Plates, Thai, Restaurants",4,154,"1121 Broadway, Ste 103",Boulder,CO,-105.275657,40.008107,Boulder,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0DzPeERdD4sZY1CpOvpb4g,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,Mike LaBella Plumbing & Heating,"Home Services, Air Duct Cleaning, Heating & Air Conditioning/HVAC, Local Services, Plumbing",4,18,466 N 96th St,Louisville,CO,-105.127224,39.996681,Boulder,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
DKY0Xc5evPJ7VSC5KUB4bA,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,Carolina's Alterations,"Sewing & Alterations, Local Services",4,6,615 E South Boulder Rd,Louisville,CO,-105.1358031,39.9870885,Boulder,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
eTsz8E72gwNBgU5lBZukww,27,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.5,0.5,Fox Property Management,"Property Management, Home Services, Real Estate Services, Real Estate",4,33,726 Front St,Louisville,CO,-105.13056,39.97751,Boulder,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
RK4oIYdWzEt8_JPMZxK-MQ,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.5,0.0,0.5,0.0,VCA All Pets Animal Hospital Boulder,"Pet Services, Pets, Pet Boarding, Pet Sitting, Veterinarians",3,21,5290 Manhattan Circle,Boulder,CO,-105.2286685,39.9848527,Boulder,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
GiooMGU7Z-_jBsSblb08kQ,48,7,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5,1,1,0,0.7142857142857143,0.14285714285714285,0.14285714285714285,0.0,Dickey's Barbecue Pit,"Restaurants, Barbeque, American (Traditional), Caterers, Event Planning & Services, Southern, Chicken Wings",2,55,"321 S McCaslin Blvd, Unit D",Louisville,CO,-105.1640892,39.9665401,Boulder,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
DMrxZ2XmrQeiel7XsOjxhg,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,100% Chiropractic - Superior,"Vitamins & Supplements, Massage Therapy, Health & Medical, Chiropractors, Shopping",5,14,300 Center Dr,Superior,CO,-105.1679879,39.955586,Boulder,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
Z-Tn1ZB15hVD0t36B-NpKQ,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,Boulder Cars,"Automotive, Used Car Dealers, Car Dealers, Car Brokers",4,11,"2575 49th St, Ste C",Boulder,CO,-105.2385332,40.0249108,Boulder,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ATsNh6thp-Rubw6-XVvF5A,50,11,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,0,1,0,0.9090909090909091,0.0,0.09090909090909091,0.0,Zoes Kitchen,"Mediterranean, Soup, Salad, Sandwiches, Restaurants, Kebab, Greek",4,52,1695 29th St,Boulder,CO,-105.2569869,40.017038,Boulder,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
79fKWsYh44gapVA9yQRKGg,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,Find Your Balance Acupuncture,"Health & Medical, Acupuncture",5,7,"3393 Iris Ave, Ste 109",Boulder,CO,-105.24946,40.0369667,Boulder,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
OERMy7YPOboA1Sa9Ob9HPw,29,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,1.0,0.0,0.0,0.0,Pet Menders Animal Hospital,"Veterinarians, Pets, Pet Services",4,33,2790 Moorhead Ave,Boulder,CO,-105.2579364,39.9985519,Boulder,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
povZL7MCekphdQ-LM29jdg,20,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.5,0.0,0.5,0.0,303 Vodka,"Food, Nightlife, Local Flavor, Beer, Wine & Spirits, Bars",4,20,"2500 47th St, Ste 10",Boulder,CO,-105.2428707,40.0260311,Boulder,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
gMli-WF6CAkLerJqy-S0jQ,22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1.0,0.0,0.0,0.0,Cache Cleaners,"Laundry Services, Dry Cleaning & Laundry, Local Services",4,21,"2690 28th St, Ste B",Boulder,CO,-105.257962,40.027152,Boulder,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2gOyLCVi2a2pPAjkQfjfFg,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1.0,0.0,0.0,0.0,Clearchoice Window Tinting and Clear Bras,"Vehicle Wraps, Automotive, Auto Detailing, Car Window Tinting, Home Window Tinting, Auto Glass Services, Home Services",4,15,"4747 Pearl St, Unit V2",Boulder,CO,-105.2418339,40.0261779,Boulder,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
p2rgjLj8MkoOpuNrs7K6AA,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,Tripp Warren MD PC,"Ophthalmologists, Doctors, Optometrists, Health & Medical",3,5,"2800 Folsom St, Ste C",Boulder,CO,-105.2626126,40.0280284,Boulder,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
VUQwKbNCMs6e4p3qR4qutg,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,RTD - Boulder Transit Center,"Hotels & Travel, Transportation, Public Transportation",3,10,14th & Walnut,Boulder,CO,-105.2767043,40.01722728,Boulder,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
sdVxuKN65DLvAmqSMW9zUw,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0.5,0.5,0.0,0.0,Homewood Suites by Hilton - Boulder,"Hotels & Travel, Hotels, Event Planning & Services",4,34,4950 Baseline Rd,Boulder,CO,-105.232493,39.99744889,Boulder,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
oDt2aKxYufzIP1hitZFuxQ,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,Valmont Dog Park,"Parks, Active Life, Dog Parks, Pet Groomers, Pet Services, Dog Walkers, Pets",4,13,5275 Valmont Rd,Boulder,CO,-105.2298889,40.02951431,Boulder,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
e56JD8qAHDpozeHvVdQTyw,10,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,Famous Footwear,"Fashion, Sports Wear, Accessories, Shoe Stores, Sporting Goods, Shopping",3,10,"1600 28Th St Ste 1204, Twenty Ninth Street",Boulder,CO,-105.25789,40.015544,Boulder,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0mCMA85IGBfBkjBuVGP-6g,31,7,0,0,0,0,2,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.2857142857142857,Proto's Pizzeria Gunbarrel,"Restaurants, Pizza",4,30,"5378 Gunbarrel Center Ct, Ste 1",Boulder,CO,-105.1993336,40.07229714,Boulder,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
cHgnt1cB-5wVlMJlm5R41A,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.5,0.5,0.0,0.0,Serranos Restaurant,"Mexican, Restaurants",2,13,"6525 Gunpark Dr, Ste 380",Boulder,CO,-105.2009029,40.0702353,Boulder,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
6eguARS_Fw-tcVNbHvQ3dw,68,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,0,1,0,0.8,0.0,0.2,0.0,Proto's Pizzeria Napoletana - Boulder,"Pizza, Restaurants",4,85,4670 Broadway,Boulder,CO,-105.281889,40.059497,Boulder,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
iwA9GkrugW_r3M1s5Dgf9A,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,Bed Bath & Beyond,"Kitchen & Bath, Home & Garden, Shopping",3,12,1741 28th St,Boulder,CO,-105.2599824,40.0186869,Boulder,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
DNWPt7x-kAAYCJyZEOUAng,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,Boulder Periodontics,"Health & Medical, Dentists, Periodontists, Oral Surgeons, Cosmetic Dentists",5,5,"3400 Penrose Pl, Ste 103",Boulder,CO,-105.2487379,40.0366519,Boulder,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
xvW2RC-1yO3XaAwUjE31tg,33,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0.5,0.0,0.5,0.0,Beauty Brands,"Shopping, Hair Salons, Day Spas, Massage, Beauty & Spas, Cosmetics & Beauty Supply",4,35,1731 28th St,Boulder,CO,-105.2587222,40.018761,Boulder,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
